edge_id,parent_entity_id,parent_entity_key,parent_name,child_entity_id,child_entity_key,child_name,relationship_type,certainty,source_id,page_number,line_number,source_ref,evidence_text,extraction_rule,wikidata_property_suggestion,privacy_review_required
EDGE_CE7DC16C97,ENT_12BBDDD5BD,mohabbat ali,Syed Muhabbat Ali,ENT_996374B863,shabab ali,Syed Shabab Ali,father_of,high,SRC002,113,68,SRC002 p.113 line 68,Descendants of Syed Shabab Ali bin Syed Muhabbat Ali bin Syed Nafees Ali,descendants_heading_child_bin_father,P22,no
EDGE_D5073E4D44,ENT_996374B863,shabab ali,Syed Shabab Ali,ENT_239BF1DBA7,sajjad ali,Syed Sajjad Ali,father_of,medium_high,SRC002,113,70,SRC002 p.113 line 70,Descendants of Syed Shabab Ali bin Syed Muhabbat Ali bin Syed Nafees Ali | child entry 131.1: Syed Sajjad Ali,descendant_child_under_current_heading,P22,yes
EDGE_507314FE6E,ENT_12BBDDD5BD,mohabbat ali,Syed Muhabbat Ali,ENT_808A730D9B,ejaz ali,Syed Ejaz Ali,father_of,high,SRC002,114,4,SRC002 p.114 line 4,Descendants of Syed Ejaz Ali bin Syed Muhabbat Ali bin Syed Nafees Ali,descendants_heading_child_bin_father,P22,no
EDGE_6F0F06B080,ENT_808A730D9B,ejaz ali,Syed Ejaz Ali,ENT_4DDFAA5497,usama ali,Syed Usama Ali,father_of,medium_high,SRC002,114,6,SRC002 p.114 line 6,Descendants of Syed Ejaz Ali bin Syed Muhabbat Ali bin Syed Nafees Ali | child entry 132.1: Syed Usama Ali,descendant_child_under_current_heading,P22,yes
EDGE_EB59A45FA4,ENT_808A730D9B,ejaz ali,Syed Ejaz Ali,ENT_F5F217B3B5,irfan ali,Syed Irfan Ali,father_of,medium_high,SRC002,114,8,SRC002 p.114 line 8,Descendants of Syed Ejaz Ali bin Syed Muhabbat Ali bin Syed Nafees Ali | child entry 132.2: Syed Irfan Ali,descendant_child_under_current_heading,P22,yes
EDGE_D9C9C3604C,ENT_12BBDDD5BD,mohabbat ali,Syed Muhabbat Ali,ENT_04111380C4,jawed ali,Syed Jawed Ali,father_of,high,SRC002,114,12,SRC002 p.114 line 12,Descendants of Syed Jawed Ali bin Syed Muhabbat Ali bin Syed Nafees Ali,descendants_heading_child_bin_father,P22,no
EDGE_978B319DA2,ENT_04111380C4,jawed ali,Syed Jawed Ali,ENT_BFC7499471,wajahat ali naqvi,Syed Wajahat Ali Naqvi,father_of,medium_high,SRC002,114,14,SRC002 p.114 line 14,Descendants of Syed Jawed Ali bin Syed Muhabbat Ali bin Syed Nafees Ali | child entry 133.1: Syed Wajahat Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_035CC4DC3D,ENT_04111380C4,jawed ali,Syed Jawed Ali,ENT_F62A7D6073,hashir ali naqvi,Syed Hashir Ali Naqvi,father_of,medium_high,SRC002,114,16,SRC002 p.114 line 16,Descendants of Syed Jawed Ali bin Syed Muhabbat Ali bin Syed Nafees Ali | child entry 133.2: Syed Hashir Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_0D6F5EC3EE,ENT_04111380C4,jawed ali,Syed Jawed Ali,ENT_2B5CA98E3B,haris ali naqvi,Syed Haris Ali Naqvi,father_of,medium_high,SRC002,114,18,SRC002 p.114 line 18,Descendants of Syed Jawed Ali bin Syed Muhabbat Ali bin Syed Nafees Ali | child entry 133.3: Syed Haris Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_D6BC799766,ENT_268FCFDAA1,umeed ali,Syed Umeed Ali,ENT_D8A6C63EEC,qadeer ali naqvi,Syed Qadeer Ali Naqvi,father_of,high,SRC002,114,20,SRC002 p.114 line 20,Descendants of Syed Qadeer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali,descendants_heading_child_bin_father,P22,yes
EDGE_B62E1F96F7,ENT_D8A6C63EEC,qadeer ali naqvi,Syed Qadeer Ali Naqvi,ENT_F7EF24032F,shahzaib ali naqvi,Syed Shahzaib Ali Naqvi,father_of,medium_high,SRC002,114,23,SRC002 p.114 line 23,Descendants of Syed Qadeer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 134.1: Syed Shahzaib Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_5AFB545852,ENT_D8A6C63EEC,qadeer ali naqvi,Syed Qadeer Ali Naqvi,ENT_9B8501CE45,shahzain ali naqvi,Hafiz Syed Shahzain Ali Naqvi,father_of,medium_high,SRC002,114,25,SRC002 p.114 line 25,Descendants of Syed Qadeer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 134.2: Hafiz Syed Shahzain Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_45854E7AB0,ENT_D8A6C63EEC,qadeer ali naqvi,Syed Qadeer Ali Naqvi,ENT_1300540708,shariq ali naqvi,Syed Shariq Ali Naqvi,father_of,medium_high,SRC002,114,27,SRC002 p.114 line 27,Descendants of Syed Qadeer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 134.3: Syed Shariq Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_AFFC78A8C8,ENT_D8A6C63EEC,qadeer ali naqvi,Syed Qadeer Ali Naqvi,ENT_32866021D6,yusha ali naqvi,Syed Yusha Ali Naqvi,father_of,medium_high,SRC002,114,29,SRC002 p.114 line 29,Descendants of Syed Qadeer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 134.4: Syed Yusha Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_4359D78321,ENT_268FCFDAA1,umeed ali,Syed Umeed Ali,ENT_D2CEA550C0,ameer ali naqvi,Syed Ameer Ali Naqvi,father_of,high,SRC002,114,31,SRC002 p.114 line 31,Descendants of Syed Ameer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali,descendants_heading_child_bin_father,P22,yes
EDGE_452A2603C8,ENT_D2CEA550C0,ameer ali naqvi,Syed Ameer Ali Naqvi,ENT_A557116C55,hasnain ali naqvi,Syed Hasnain Ali Naqvi,father_of,medium_high,SRC002,114,34,SRC002 p.114 line 34,Descendants of Syed Ameer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 135.1: Syed Hasnain Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_6E830C42AB,ENT_D2CEA550C0,ameer ali naqvi,Syed Ameer Ali Naqvi,ENT_9155B1BCAB,hasan ali naqvi,Syed Hasan Ali Naqvi,father_of,medium_high,SRC002,114,36,SRC002 p.114 line 36,Descendants of Syed Ameer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 135.2: Syed Hasan Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_426EF68940,ENT_D2CEA550C0,ameer ali naqvi,Syed Ameer Ali Naqvi,ENT_83DE9386AE,hassan ali naqvi,Syed Hassan Ali Naqvi,father_of,medium_high,SRC002,114,38,SRC002 p.114 line 38,Descendants of Syed Ameer Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 135.3: Syed Hassan Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_3FBE93C9AC,ENT_268FCFDAA1,umeed ali,Syed Umeed Ali,ENT_F2FE37C202,majid ali naqvi,Syed Majid Ali Naqvi,father_of,high,SRC002,114,40,SRC002 p.114 line 40,Descendants of Syed Majid Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali,descendants_heading_child_bin_father,P22,yes
EDGE_7A2625B1AE,ENT_F2FE37C202,majid ali naqvi,Syed Majid Ali Naqvi,ENT_5549130B9B,hamza ali naqvi,Syed Hamza Ali Naqvi,father_of,medium_high,SRC002,114,43,SRC002 p.114 line 43,Descendants of Syed Majid Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 136.1: Syed Hamza Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_0480185794,ENT_F2FE37C202,majid ali naqvi,Syed Majid Ali Naqvi,ENT_C7C9976DF0,rafey ali naqvi,Syed Rafey Ali Naqvi,father_of,medium_high,SRC002,114,45,SRC002 p.114 line 45,Descendants of Syed Majid Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 136.2: Syed Rafey Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_2459DE797F,ENT_F2FE37C202,majid ali naqvi,Syed Majid Ali Naqvi,ENT_4A34B8335A,mustafa ali naqvi,Syed Mustafa Ali Naqvi,father_of,medium_high,SRC002,114,47,SRC002 p.114 line 47,Descendants of Syed Majid Ali Naqvi bin Syed Umeed Ali bin Syed Muhabbat Ali | child entry 136.3: Syed Mustafa Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_8DE97C4142,ENT_81A10FFC31,naseer ali,Syed Naseer Ali,ENT_FB05778621,adnan shakir ali naqvi,Syed Adnan Shakir Ali Naqvi,father_of,high,SRC002,114,49,SRC002 p.114 line 49,Descendants of Syed Adnan Shakir Ali Naqvi bin Syed Naseer Ali bin Syed Muhabbat Ali,descendants_heading_child_bin_father,P22,yes
EDGE_5816301155,ENT_9AE74F0ED6,adnan shakir ali,Syed Adnan Shakir Ali,ENT_99044DD2D2,haider ali naqvi,Syed Haider Ali Naqvi,father_of,high,SRC002,114,52,SRC002 p.114 line 52,Syed Haider Ali Naqvi s/o Syed Adnan Shakir Ali,explicit_s_o_in_child_item,P22,yes
EDGE_184F5C63AE,ENT_9AE74F0ED6,adnan shakir ali,Syed Adnan Shakir Ali,ENT_4A34B8335A,mustafa ali naqvi,Syed Mustafa Ali Naqvi,father_of,high,SRC002,114,54,SRC002 p.114 line 54,Syed Mustafa Ali Naqvi s/o Syed Adnan Shakir Ali,explicit_s_o_in_child_item,P22,yes
EDGE_A45E85A3F1,ENT_847B1118AD,salman zakir ali,Syed Salman Zakir Ali,ENT_6B587F3BE5,zawiyan ali naqvi,Syed Zawiyan Ali Naqvi,father_of,high,SRC002,114,56,SRC002 p.114 line 56,Syed Zawiyan Ali Naqvi s/o Syed Salman Zakir Ali,explicit_s_o_in_child_item,P22,yes
EDGE_CA476DB8A9,ENT_81A10FFC31,naseer ali,Syed Naseer Ali,ENT_1EAC5D447A,salman zakir ali naqvi,Syed Salman Zakir Ali Naqvi,father_of,high,SRC002,114,58,SRC002 p.114 line 58,Descendants of Syed Salman Zakir Ali Naqvi bin Syed Naseer Ali bin Syed Muhabbat Ali,descendants_heading_child_bin_father,P22,yes
EDGE_994A260CA3,ENT_1EAC5D447A,salman zakir ali naqvi,Syed Salman Zakir Ali Naqvi,ENT_6B587F3BE5,zawiyan ali naqvi,Syed Zawiyan Ali Naqvi,father_of,medium_high,SRC002,114,61,SRC002 p.114 line 61,Descendants of Syed Salman Zakir Ali Naqvi bin Syed Naseer Ali bin Syed Muhabbat Ali | child entry 138.1: Syed Zawiyan Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_475B7012D0,ENT_996374B863,shabab ali,Syed Shabab Ali,ENT_B81AF6240B,sajjad ali naqvi,Syed Sajjad Ali Naqvi,father_of,high,SRC002,115,4,SRC002 p.115 line 4,Descendants of Syed Sajjad Ali Naqvi bin Syed Shabab Ali bin Syed Muhabbat,descendants_heading_child_bin_father,P22,yes
EDGE_C564210BF3,ENT_B81AF6240B,sajjad ali naqvi,Syed Sajjad Ali Naqvi,ENT_F45B785864,ali naqvi,Syed Ali Naqvi,father_of,medium_high,SRC002,115,7,SRC002 p.115 line 7,Descendants of Syed Sajjad Ali Naqvi bin Syed Shabab Ali bin Syed Muhabbat | child entry 139.1: Syed Ali Naqvi,descendant_child_under_current_heading,P22,yes
EDGE_5DB8E4F6DB,ENT_BC2DA60DB6,حضرت ادم علیہ السلام,حضرت آدم علیہ السلام,ENT_C2F9C369FB,شیث علیہ السلام,شیث علیہ السلام,father_of_or_lineal_parent_of,medium,SRC003,1,1,SRC003 p.1 line 1,حضرت آدم علیہ السلام ← شیث علیہ السلام ← انوش ← قینان ← مہلائیل ← یرد ← اخنوخ (حضرت ادریس علیہ السلام) ← متوشلخ ← لامک ← حضرت نوح علیہ السلام ← سام ← ارفکشاد ← شالخ ← عابر ← فالج ← رعو ← سروج ← ناحور ← تارخ (آزر) ← حضرت ابراہیم علیہ السلام ← حضرت اسمعیل علیہ السلام ← بشیرلی (لقب بیم ۔ طبع) ← سمیر (لقب بشیمین ۔ معظم فی الکل) ← حمران (لقب اسمعیل ذو الاوج) ← الدریا (لقب حجران الطعان) ← صید (لقب اسمعیل ذو الطبع) ← عقبر (لقب ابراہم جابح اشمل) ← عشی (لقب عافی عقبر ابن الجن) ← ماضی (لقب الظرب حالم النار) ← ناخش (لقب علقم) ← جام (لقب علقم) ← طائح (طاب) لقب صیقان ← یدلاف (تلاف) لقب رائمه ← بلداس (محتل) ← حرا (العوام) ← قیدار (دوباشرہ جزمی) ← عزام (عزام) ← عوض (لقب شمر منی) ← مزری (برمز) ← کی (شیبی) (لقب لجمھر) ← زارح (لقب قمر) ← ناحت ← مقصری (مقص) ← مقصری (لقب حسن ۔ زمل) ← ابہام (ایامی) (لقب دوس الفن ۔ احمل الفلق) ← اقتاد (لقب لیامہ) ← عیمر (عامر) لقب نیدوان ذوالا مد به ← ديشان (لقب ازد اریہ) ← عیضنی (لقب مافر) ← ارغہ (رومہ) (لقب عدون) ← شحن (لقب جنود) ← سنجون (تحزن) (لقب تصور) ← بشرلی (لقب بیم,urdu_left_arrow_chain,,no
EDGE_CDA381FCDA,ENT_C2F9C369FB,شیث علیہ السلام,شیث علیہ السلام,ENT_E13C69CA65,انوش,انوش,father_of_or_lineal_parent_of,medium,SRC003,1,1,SRC003 p.1 line 1,حضرت آدم علیہ السلام ← شیث علیہ السلام ← انوش ← قینان ← مہلائیل ← یرد ← اخنوخ (حضرت ادریس علیہ السلام) ← متوشلخ ← لامک ← حضرت نوح علیہ السلام ← سام ← ارفکشاد ← شالخ ← عابر ← فالج ← رعو ← سروج ← ناحور ← تارخ (آزر) ← حضرت ابراہیم علیہ السلام ← حضرت اسمعیل علیہ السلام ← بشیرلی (لقب بیم ۔ طبع) ← سمیر (لقب بشیمین ۔ معظم فی الکل) ← حمران (لقب اسمعیل ذو الاوج) ← الدریا (لقب حجران الطعان) ← صید (لقب اسمعیل ذو الطبع) ← عقبر (لقب ابراہم جابح اشمل) ← عشی (لقب عافی عقبر ابن الجن) ← ماضی (لقب الظرب حالم النار) ← ناخش (لقب علقم) ← جام (لقب علقم) ← طائح (طاب) لقب صیقان ← یدلاف (تلاف) لقب رائمه ← بلداس (محتل) ← حرا (العوام) ← قیدار (دوباشرہ جزمی) ← عزام (عزام) ← عوض (لقب شمر منی) ← مزری (برمز) ← کی (شیبی) (لقب لجمھر) ← زارح (لقب قمر) ← ناحت ← مقصری (مقص) ← مقصری (لقب حسن ۔ زمل) ← ابہام (ایامی) (لقب دوس الفن ۔ احمل الفلق) ← اقتاد (لقب لیامہ) ← عیمر (عامر) لقب نیدوان ذوالا مد به ← ديشان (لقب ازد اریہ) ← عیضنی (لقب مافر) ← ارغہ (رومہ) (لقب عدون) ← شحن (لقب جنود) ← سنجون (تحزن) (لقب تصور) ← بشرلی (لقب بیم,urdu_left_arrow_chain,,no
EDGE_190EA259FB,ENT_E13C69CA65,انوش,انوش,ENT_2DA26CB11C,قینان,قینان,father_of_or_lineal_parent_of,medium,SRC003,1,1,SRC003 p.1 line 1,حضرت آدم علیہ السلام ← شیث علیہ السلام ← انوش ← قینان ← مہلائیل ← یرد ← اخنوخ (حضرت ادریس علیہ السلام) ← متوشلخ ← لامک ← حضرت نوح علیہ السلام ← سام ← ارفکشاد ← شالخ ← عابر ← فالج ← رعو ← سروج ← ناحور ← تارخ (آزر) ← حضرت ابراہیم علیہ السلام ← حضرت اسمعیل علیہ السلام ← بشیرلی (لقب بیم ۔ طبع) ← سمیر (لقب بشیمین ۔ معظم فی الکل) ← حمران (لقب اسمعیل ذو الاوج) ← الدریا (لقب حجران الطعان) ← صید (لقب اسمعیل ذو الطبع) ← عقبر (لقب ابراہم جابح اشمل) ← عشی (لقب عافی عقبر ابن الجن) ← ماضی (لقب الظرب حالم النار) ← ناخش (لقب علقم) ← جام (لقب علقم) ← طائح (طاب) لقب صیقان ← یدلاف (تلاف) لقب رائمه ← بلداس (محتل) ← حرا (العوام) ← قیدار (دوباشرہ جزمی) ← عزام (عزام) ← عوض (لقب شمر منی) ← مزری (برمز) ← کی (شیبی) (لقب لجمھر) ← زارح (لقب قمر) ← ناحت ← مقصری (مقص) ← مقصری (لقب حسن ۔ زمل) ← ابہام (ایامی) (لقب دوس الفن ۔ احمل الفلق) ← اقتاد (لقب لیامہ) ← عیمر (عامر) لقب نیدوان ذوالا مد به ← ديشان (لقب ازد اریہ) ← عیضنی (لقب مافر) ← ارغہ (رومہ) (لقب عدون) ← شحن (لقب جنود) ← سنجون (تحزن) (لقب تصور) ← بشرلی (لقب بیم,urdu_left_arrow_chain,,no
EDGE_45A6ADB47F,ENT_2DA26CB11C,قینان,قینان,ENT_C70E40E7A5,مہلايیل,مہلائیل,father_of_or_lineal_parent_of,medium,SRC003,1,1,SRC003 p.1 line 1,حضرت آدم علیہ السلام ← شیث علیہ السلام ← انوش ← قینان ← مہلائیل ← یرد ← اخنوخ (حضرت ادریس علیہ السلام) ← متوشلخ ← لامک ← حضرت نوح علیہ السلام ← سام ← ارفکشاد ← شالخ ← عابر ← فالج ← رعو ← سروج ← ناحور ← تارخ (آزر) ← حضرت ابراہیم علیہ السلام ← حضرت اسمعیل علیہ السلام ← بشیرلی (لقب بیم ۔ طبع) ← سمیر (لقب بشیمین ۔ معظم فی الکل) ← حمران (لقب اسمعیل ذو الاوج) ← الدریا (لقب حجران الطعان) ← صید (لقب اسمعیل ذو الطبع) ← عقبر (لقب ابراہم جابح اشمل) ← عشی (لقب عافی عقبر ابن الجن) ← ماضی (لقب الظرب حالم النار) ← ناخش (لقب علقم) ← جام (لقب علقم) ← طائح (طاب) لقب صیقان ← یدلاف (تلاف) لقب رائمه ← بلداس (محتل) ← حرا (العوام) ← قیدار (دوباشرہ جزمی) ← عزام (عزام) ← عوض (لقب شمر منی) ← مزری (برمز) ← کی (شیبی) (لقب لجمھر) ← زارح (لقب قمر) ← ناحت ← مقصری (مقص) ← مقصری (لقب حسن ۔ زمل) ← ابہام (ایامی) (لقب دوس الفن ۔ احمل الفلق) ← اقتاد (لقب لیامہ) ← عیمر (عامر) لقب نیدوان ذوالا مد به ← ديشان (لقب ازد اریہ) ← عیضنی (لقب مافر) ← ارغہ (رومہ) (لقب عدون) ← شحن (لقب جنود) ← سنجون (تحزن) (لقب تصور) ← بشرلی (لقب بیم,urdu_left_arrow_chain,,no
EDGE_31DD346E6F,ENT_C70E40E7A5,مہلايیل,مہلائیل,ENT_045F6A0D09,یرد,یرد,father_of_or_lineal_parent_of,medium,SRC003,1,1,SRC003 p.1 line 1,حضرت آدم علیہ السلام ← شیث علیہ السلام ← انوش ← قینان ← مہلائیل ← یرد ← اخنوخ (حضرت ادریس علیہ السلام) ← متوشلخ ← لامک ← حضرت نوح علیہ السلام ← سام ← ارفکشاد ← شالخ ← عابر ← فالج ← رعو ← سروج ← ناحور ← تارخ (آزر) ← حضرت ابراہیم علیہ السلام ← حضرت اسمعیل علیہ السلام ← بشیرلی (لقب بیم ۔ طبع) ← سمیر (لقب بشیمین ۔ معظم فی الکل) ← حمران (لقب اسمعیل ذو الاوج) ← الدریا (لقب حجران الطعان) ← صید (لقب اسمعیل ذو الطبع) ← عقبر (لقب ابراہم جابح اشمل) ← عشی (لقب عافی عقبر ابن الجن) ← ماضی (لقب الظرب حالم النار) ← ناخش (لقب علقم) ← جام (لقب علقم) ← طائح (طاب) لقب صیقان ← یدلاف (تلاف) لقب رائمه ← بلداس (محتل) ← حرا (العوام) ← قیدار (دوباشرہ جزمی) ← عزام (عزام) ← عوض (لقب شمر منی) ← مزری (برمز) ← کی (شیبی) (لقب لجمھر) ← زارح (لقب قمر) ← ناحت ← مقصری (مقص) ← مقصری (لقب حسن ۔ زمل) ← ابہام (ایامی) (لقب دوس الفن ۔ احمل الفلق) ← اقتاد (لقب لیامہ) ← عیمر (عامر) لقب نیدوان ذوالا مد به ← ديشان (لقب ازد اریہ) ← عیضنی (لقب مافر) ← ارغہ (رومہ) (لقب عدون) ← شحن (لقب جنود) ← سنجون (تحزن) (لقب تصور) ← بشرلی (لقب بیم,urdu_left_arrow_chain,,no
EDGE_5D1D98AA65,ENT_045F6A0D09,یرد,یرد,ENT_15031AA88B,اخنوخ حضرت ادریس علیہ السلام,اخنوخ (حضرت ادریس علیہ السلام),father_of_or_lineal_parent_of,medium,SRC003,1,1,SRC003 p.1 line 1,حضرت آدم علیہ السلام ← شیث علیہ السلام ← انوش ← قینان ← مہلائیل ← یرد ← اخنوخ (حضرت ادریس علیہ السلام) ← متوشلخ ← لامک ← حضرت نوح علیہ السلام ← سام ← ارفکشاد ← شالخ ← عابر ← فالج ← رعو ← سروج ← ناحور ← تارخ (آزر) ← حضرت ابراہیم علیہ السلام ← حضرت اسمعیل علیہ السلام ← بشیرلی (لقب بیم ۔ طبع) ← سمیر (لقب بشیمین ۔ معظم فی الکل) ← حمران (لقب اسمعیل ذو الاوج) ← الدریا (لقب حجران الطعان) ← صید (لقب اسمعیل ذو الطبع) ← عقبر (لقب ابراہم جابح اشمل) ← عشی (لقب عافی عقبر ابن الجن) ← ماضی (لقب الظرب حالم النار) ← ناخش (لقب علقم) ← جام (لقب علقم) ← طائح (طاب) لقب صیقان ← یدلاف (تلاف) لقب رائمه ← بلداس (محتل) ← حرا (العوام) ← قیدار (دوباشرہ جزمی) ← عزام (عزام) ← عوض (لقب شمر منی) ← مزری (برمز) ← کی (شیبی) (لقب لجمھر) ← زارح (لقب قمر) ← ناحت ← مقصری (مقص) ← مقصری (لقب حسن ۔ زمل) ← ابہام (ایامی) (لقب دوس الفن ۔ احمل الفلق) ← اقتاد (لقب لیامہ) ← عیمر (عامر) لقب نیدوان ذوالا مد به ← ديشان (لقب ازد اریہ) ← عیضنی (لقب مافر) ← ارغہ (رومہ) (لقب عدون) ← شحن (لقب جنود) ← سنجون (تحزن) (لقب تصور) ← بشرلی (لقب بیم,urdu_left_arrow_chain,,no
EDGE_43F4B85867,ENT_15031AA88B,اخنوخ حضرت ادریس علیہ السلام,اخنوخ (حضرت ادریس علیہ السلام),ENT_7274590E62,متوشلخ,متوشلخ,father_of_or_lineal_parent_of,medium,SRC003,1,1,SRC003 p.1 line 1,حضرت آدم علیہ السلام ← شیث علیہ السلام ← انوش ← قینان ← مہلائیل ← یرد ← اخنوخ (حضرت ادریس علیہ السلام) ← متوشلخ ← لامک ← حضرت نوح علیہ السلام ← سام ← ارفکشاد ← شالخ ← عابر ← فالج ← رعو ← سروج ← ناحور ← تارخ (آزر) ← حضرت ابراہیم علیہ السلام ← حضرت اسمعیل علیہ السلام ← بشیرلی (لقب بیم ۔ طبع) ← سمیر (لقب بشیمین ۔ معظم فی الکل) ← حمران (لقب اسمعیل ذو الاوج) ← الدریا (لقب حجران الطعان) ← صید (لقب اسمعیل ذو الطبع) ← عقبر (لقب ابراہم جابح اشمل) ← عشی (لقب عافی عقبر ابن الجن) ← ماضی (لقب الظرب حالم النار) ← ناخش (لقب علقم) ← جام (لقب علقم) ← طائح (طاب) لقب صیقان ← یدلاف (تلاف) لقب رائمه ← بلداس (محتل) ← حرا (العوام) ← قیدار (دوباشرہ جزمی) ← عزام (عزام) ← عوض (لقب شمر منی) ← مزری (برمز) ← کی (شیبی) (لقب لجمھر) ← زارح (لقب قمر) ← ناحت ← مقصری (مقص) ← مقصری (لقب حسن ۔ زمل) ← ابہام (ایامی) (لقب دوس الفن ۔ احمل الفلق) ← اقتاد (لقب لیامہ) ← عیمر (عامر) لقب نیدوان ذوالا مد به ← ديشان (لقب ازد اریہ) ← عیضنی (لقب مافر) ← ارغہ (رومہ) (لقب عدون) ← شحن (لقب جنود) ← سنجون (تحزن) (لقب تصور) ← بشرلی (لقب بیم,urdu_left_arrow_chain,,no
